"Text","label"
"I just got on the MTA Subway FlushingMain St 7 in Flushing NY ",0
"Not being attended to by housekeeping or maybe the er personnel didnt request service All in all this goes on daily and it needs to be an investigation with all the area hospitals No wonder NY Methodist was on the new regarding bacteria patients not allowed to bathe",0
"1229 left in 1st half 

 2024 8

vs 

NY Fury NDO 2023 0 ",0
" I think Jim deserves a FUCK YOU If you lived in NY youd know that tRump is a criminal always has been and always will be",0
"Now letâ€™s ban menthol cigarettes Big Tobaccoâ€™s hooking minority youth must end ",0
"During these uncertain times we cant afford to cut funds for supportive housing SH its are serving the most vulnerable during this crisis will help the hardesthit by COVID as NY recovers  ",0
"Incident on EB from QueensKings County Line Koskuisko Bridge to NY 25 Queens Boulevard ",0
" Impossible You would have to be in NY to do that ",0
"Y’all be safe out here in these NY hurricane streets Sitchall ass down if y’all ain’t gotta be nowhere pertinent",0
"Flushing NY Mon Feb 3rd PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Yo anyone else ever get lost following GPS while walking I just walked 15 miles to get across the street in NY ",0
"Wash time Washing machine almost done and than the dryer Mr Machine Laundromat in Flushing NY ",0
"Parkside NY Thu Jan 17th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Flushing NY Sat Nov 2nd PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Elmhurst NY Tue Dec 24th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
" 100 Republicans can be whiney ass titty babies too but at least they never blamed Perot for electing Clinton",0
"Allerton NY Tue Jan 28th AM Forecast TODAY Mostly Cloudy Hi 41 TONIGHT Partly Cloudy Lo 29",0
"After smoking cali work for a month i come back to NY i’m just not getting high how tragic",0
" Yes everyone rushed to the governors former home in upstate NY in the cold to film these morons ",0
"Crotona Park NY Wed May 8th PM Forecast TONIGHT Partly Cloudy Lo 49 THURSDAY Mostly Cloudy Hi 59",0
"Espectacular nanlul en WICKED The Musical ",0
"Im at Stop Shop in Bronx NY ",0
" your piper from the Opening Day of Trump International Golf Resort in Scotland has arrived in NY for the first time 

Brings back memories staring outside Trump Towers ",0
"NY stays repping they always playing all the east coast rappers mad luv out here fr",0
"Flushing NY Wed Feb 27th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"ğŸJoin us TOMORROW with to protest cruelty â€œEach year dozens of young horses succumb to fatal injuries on racetracks around NY State Itâ€™s cruel itâ€™s unnecessary and itâ€™s certainly not worth a 2 betâ€ ",0
"Once was not enough Back at Be More Chill € ",0
"Im at Terminal A in East Elmhurst NY ",0
"Im at MTA Bus Stop Parsons Blvd 88th Ave Q111 in Jamaica NY ",0
"Coronavirus is confusing even at the highest levels Here NY State Courts feel they can now RELAX restrictions while the Federal courts also in Manhattan are TIGHTENING them ",0
"Im at Acquista Trattoria in Flushing NY ",0
"Accident in OnTheCrossIslandPkwy on The Cross Island Pkwy NB before Northern BLNY Rt25aX31 stopped traffic back to I495LIEX30 ",0
" I’m a NY fan I have both team jerseys See the way I see it is If you feel like getting in a fight you go to jets game If you want to have a blast great time great energy You go to a giants game But the jets do really fucking suck ",0
"Flushing NY Mon Jan 27th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Glendale NY Fri Oct 23rd AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Im at Death Ave Brewing Co Taproom in Chelsea NY ",0
"Im at JFK AirTrain Terminal 7 in Jamaica NY ",0
"Cannot believe any of my NY peeps are that stupid Also it is nearly impossible to find those cleaning products these days in the Big Apple ",0
"Allerton NY Mon Aug 10th AM Forecast TODAY Thunder Storms Hi 91 TONIGHT Partly Cloudy Lo 75",0
"A03972 NEW Relates to unlawful discriminatory practices requires employers to make a conditional offer of employment before inquiring abo ",0
"Corona NY Tue Oct 27th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Far Rockaway NY Tue Mar 5th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Death Becomes Us An Evening of Woman Who Kill ğŸšğŸ’‹ ğŸ”ğŸ˜ at in New York NY ",0
"Flushing NY Thu Dec 26th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Incident on NB from Linden Boulevard to Queens Boulevard NY 25 ",0
"Me last night yeah we live in Cleveland because its cheap enough to commute to DC and NY when we need to I can get to NY in under an hour and DC in 37 minutes 

Me this morning son of a bitch

",0
"NY School Mask Mandate Update Gov Cuomo says NYS will align school and camp guidelines masks still need to be worn in classrooms can be ditched outdoors during school activities will reconsider based on CDC for fall ",0
"Complete meltdown by Aroldis Chapman Yankees in stunning loss to Angels via ",0
"Country mouse in the city observation When your running 5 minutes late you’re actually an hour late in NY",0
" A lot of people don’t realize that NYC’s proportion of NY’s Covid went up 12 since indoor dining was closed here while open in the rest of NY

Let’s abolish our priors and look at actual data we have much now

People congregate in less Covidsafe apartments etc instead",0
"Well we now know who they are Very disappointing to see NY representatives on this list ",0
" announced this morning that NY state has lost over 10000 lives due to covid10 On 911 about 3000 lives were lost to put into perspective",0
"Flushing NY Tue Aug 18th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"This a lie NY niggas just do it in the crib and not in the block ",0
"I caught NY Attorney General €™ attention at today as she marched toward the â€œINDICT TRUMP INDICT TRUMPâ€ I shouted

Her look translated â€œOh I got this girlâ€


 ",0
"Incident on WB from NY 25 Queens Boulevard to QueensKings County Line Koskuisko Bridge ",0
" Unfortunate that journalism jobs are centered in NY and DC and that anywhere else that news happens is â€œremoteâ€",0
"Forest Hills NY Mon Mar 16th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Im at in Flushing NY ",0
"Bought lotto tickets at in Flushing NY ",0
" Lol ‘Trickery’ ",0
"Niggas wanna be from NY sooo bad they cant stay out our business",0
"I too am an NY SLUT ",0
"Flushing NY Fri Mar 15th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Me and saw Inceedibles 2 in Poughkeepsie NY and these kids were talking as the movie started and this guy in the back yelled “IVE BEEN WAITING FOR THIS MOVIE FOR 10 YEARS YALL BETTER SHUT THE FUCK UP” lifechanging ",0
" response add 500 more NY transit officers to the payroll to deter this",0
"Bronx NY Rapper ‘KICKS’ Killed In Uber On Camera A Teen Gang War Is Going On In The Bronx 3 Killed In Less Than A Week In Retaliation The Other victims include Tyquill “Swish” Daugherty and Jaryan Elliot also know as ‘J Rip’ and 16 year old Ramon G Madrano known as ‘Rod Gz’ ",0
"More than half of those who were audited lost and the average collected by NY between 2015 and 2017 was 144270 per audit 

NY Tax Collectors Audit Dentist Visits Pets And Social Media To Make Sure Wealthy Individuals Have Actually Moved Out of State ",0
" I’m stuck in NY",0
"This week I reported on NYC restaurant closures and more terribly confused and unhelpful decisions from NYs elected officials full circle 2020 ",0
" The most nonsensical part of all this is the guidance links to a press release with this quote If indoor environments without face masks are the risk simply require masks when using the restroom or ordering takeout These rules aren’t based in science ",0
"Dead Rabbit Burger USDA Beef Seeded bun mushroom cheddar tomato steak sauce 
Location Dead Rabbit New York NY



 … ",0
"Unwanted robocalls could soon be illegal under proposed NY legislation â€“ WPIX 11 New York ",0
"Flushing NY Tue Jun 30th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
" It’s NY I’m not shocked ",0
" Ok stop with the NY post its not a real paper",0
"Citi Bike will expand with slow rollout to Bronx deeper into outer boroughs via ",0
"Tenants are living in fear of eviction excluded workers have received 0 relief refuses to do anything and instead wants to cut essential services for NY instead of 

We have 119 billionaires in NY we can and ",0
"Milton Glaser designer of iconic ‘I NY’ logo dies at age 91


via ",0
" You will have to do a lot more than that to convince me to stay in NYC Mayor Bill has destroyed all the good in NYapplauds the Evil",0
"Impossible Burgers Whole Foods Market in Brooklyn NY ",0
"Nite bitches Casa de Numbini in Staten Island NY ",0
"Updated Incident on EB from 94th Street to Northern Boulevard NY 25A ",0
"Kimberly Akimbo at Company Linda Gross Theater in New York NY w ",0
"Seems less hectic than usual NYU Tandon School of Engineering in Brooklyn NY ",0
"Black Indigenous Metropolitan Ecologies Scifi 

All in one book The City We Became Queer characters come to life to embody the city NY is a young Black guy who is homeless an artist hustler the Bronx is Bronca a Lenape woman in her 60s who has a PhD ",0
"Im at Aquaduck Flea Market in Brooklyn NY w ",0
"I really don’t wanna leave NY ",0
"Bitch I just went on a ride on them dirt bikes in NY They lit asf ",0
"“200 protestors just shut down the NY MOTHERFUCKING PD” BLM organizer",0
" In actually from Missouri I just live in ny rn so I feel uncomfortable claiming it as such BUT ",0
"About to leave NY this trip was exhausting in every way but so so needed On my way to MN now can’t wait to relax and be with family ",0
"Elmhurst NY Sat Jul 6th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"I donâ€™t want to leave NY",0
"Stevie D The Notorious Mad Hatter
1st Annual Home Of Hip Hop Bronx Festival 91821
 Bronx NY ",0
" Lmfao shit with these NY living prices donâ€™t be surprised if i actually do pull up",0
"Damn I soon as I stepped out the plane I smelt NY ",0
"Frozen margaritas time at in Brooklyn NY ",0
"Its October and itâ€™s still hot in ny ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜ğŸ˜ğŸ˜ğŸ˜ send help",0
" disappointed in NY13 and NY15 the 15th had come on BLM and in my district NY13 we should have voted in over incumbent",0
"I miss all the chatter bout Cher Show Was fabulous Bring it back See ya Rochester NY 1020ğŸ’ƒğŸğŸğŸ’ƒğŸğŸğŸ’ƒğŸğŸğŸ’ğŸ’ğŸ’ ",0
"Traffic from into is at a standstill this morning ğŸ˜ ",0
"Broken Umbrella A Summer Series Rockaway Beach NY ",0
"Can you take on theses Street Fighters

NYCC Throwback Pics Donâ€™t Forget to Swipe

 € ",0
"STOLEN Gray Raleigh Rush Hour in Brooklyn NY ",0
"The feds arrested a homeless man and charged him with lighting a cop car on fire saying he faced 20 years in prison

They held him in jail over his birthday weekend then released him and dropped the charges

",0
"ğŸğŸğŸğŸ
 Stark Tower Brooklyn Ny ",0
"Neutrals today 
It’s absolutely freezing here in NY the wind is insane so I’m taking a break from spring looks to wear my teddy coat one more time This gorgeous cozy coat is currently on sale for 7680 at… ",0
